audio,text
train_converted/2408.wav,lan tsit ma tsha put to si tsiah png e si kan tsit e tshan thiann si sam gi u mia e tshan thiann i e khong bah tsiann tik piat
train_converted/2409.wav,lang kheh beh tiam siannh tsiah pa tsiah sng to ho
train_converted/2410.wav,tsioh thau kau
train_converted/2411.wav,li ka gua tiam tiam
train_converted/2412.wav,li mai heh kiann gua hai gua sim kuann tshiak tsit e
train_converted/2413.wav,koh tiau kang ui lan tai tong hi inn king kue
train_converted/2414.wav,au tsit tsam kiat an tshiann beh loh tshia e lu kheh tshuan ho ka ti e hing li tsun pi loh tshia
train_converted/2415.wav,u tsit e bang tsam tsuan bun leh be DIY e tsai liau li ti Google phah sui sui DIY ing kai to tshue e tioh ah
train_converted/2416.wav,tsin tsing tiann tiann tue lang be Apple e san phin khai tsinn na khai tsui leh tan si tsit ma ai khah khioh sip soo i gua to bo koh tue leh siau iPhone ah
train_converted/2417.wav,hit tui ang a boo thiau ji lu bah thiau kah tsiann ho
train_converted/2418.wav,lai
train_converted/2419.wav,nng sann ni tsing tai pak iau bo tsiah tse lang
train_converted/2420.wav,iah kak hue a khuann tsit e thiong kah liah be tiau tih siunn kong ua tsit siann hoo gua tshong tsit e u kau sui khui e tsit poo iong liau be bai tshu khi a biau to kan na kah i gua tsit e lah hooh hah hah hah
train_converted/2421.wav,eh a ho m
train_converted/2422.wav,tsit ki khuah tshui e po le ioh tsui kuan a kuan tshui lop tsit kai e tang tshng mi se tua e ting sim tso gat la iu thiam tinn to e sai tit tiam hue tshio kng
train_converted/2423.wav,eh sio tsioh mng tsit e tsia u tsit king kok bin hak hau m tsai tui to ui khi honnh
train_converted/2424.wav,tue tioh li e sit siok bun te
train_converted/2425.wav,bi kok kah Iran ma u kiong tong li ik pi lu Iran tsi tshi e Shia bin ping
train_converted/2426.wav,tak ke long lin ui ka ti e su kho boo sik tsiah si tsing khak
train_converted/2427.wav,tsit tsiong thai lu khah be tshu lang khah be puah to
train_converted/2428.wav,hau tsu soo tsap ban tse tong uan soo tshing lang
train_converted/2429.wav,li hit tai ian jin siann kuai kuai li kho ling ai tshue lang lai siu li tsit e khah tho tong
train_converted/2430.wav,a peh
train_converted/2431.wav,a i gua lai
train_converted/2432.wav,bo ing tan tsit e tsiah kong
train_converted/2433.wav,soo i kuan tsiong ping iu tshut mng ai e ki tsit tsah hoo suann oo
train_converted/2434.wav,iah bo lin pe a kiann
train_converted/2435.wav,gua iong nng siann e ke siau be li suan tik e khuan li ho bo gua iong sann siann e hue kui be li e tsu iu ho bo
train_converted/2436.wav,gua ka i kong li si khuann tioh moo sin a hiooh
train_converted/2437.wav,lam tsu lip se kam guan khuann phua lai phiah tsau
train_converted/2438.wav,sih sing hong a sang sih sing hong a sang lin boo tng leh tshue li tshiann kau tsiann mng mng khau sio tan loo lat
train_converted/2439.wav,tso un tsiang si lu lai lu phainn than tsinn
train_converted/2440.wav,li kong beh tng khi gua liah tso si leh ka gua phian
train_converted/2441.wav,kam e tang ma huan li kio tsit tai Uber lai tse
train_converted/2442.wav,ban tshiann leh li m tioh sing ka kong kho sia liau tsiah khi sng
train_converted/2443.wav,ji khong it peh ni e liu kam ik biau si sann ke ik biau tu liau u H sam N ji kah H one N one e i gua koh u tsit tsiong B hing e khong guan
train_converted/2444.wav,gua thai kue ke a
train_converted/2445.wav,lan tau te teh tso sannh
train_converted/2446.wav,ti kiann thau tsing hiong tak ke khap thau hue sit le
train_converted/2447.wav,pa pah
train_converted/2448.wav,tsit liap hong thai tsha put to si pai lak le pai king kue jit pun tang ping e gua hai
train_converted/2449.wav,tua hiann bang tioh a pah si ke leh tshue li
train_converted/2450.wav,it it kai sueh tshing tsho
train_converted/2451.wav,hoo khau ti suann khu e tsa boo lang pi ti tsng kha e khah tse
train_converted/2452.wav,tsit e lang gam bin gam bin koh siau siunn beh ka gua kuai
train_converted/2453.wav,hia e soh a kuah kuah hoo tng
train_converted/2454.wav,an ni gua tsai
train_converted/2455.wav,moo oo peh me lang Fuck you tse tsiok phainn thiann e
train_converted/2456.wav,gua mih kiann tso e tshut lai
train_converted/2457.wav,siat su a long tsong tshut hian Frequency of a pai soo u e gi liau long tsong u N e su word tokens P of a ting i N hun tsi Frequency of a
train_converted/2458.wav,to sia hngh
train_converted/2459.wav,khui toh lah tak ke tse lah
train_converted/2460.wav,li tsit nia T shirt jiau jiau theh khi ut ut leh lah
train_converted/2461.wav,au pai gua e tsun si
train_converted/2462.wav,soo hue a hngh mai siunn kheh ua lai oo khuann li kui sing khu peh thau liong e m tsai u penn ah bo leh kak hue a tit ka io tshiu koh kiam pue tshiu piau si be gian kah i at tshiu
train_converted/2463.wav,gua na e long
train_converted/2464.wav,sing thai khuan king pho huai kah mi mi mauh mauh
train_converted/2465.wav,sin sing e bu tshin pau iong e lu sing
train_converted/2466.wav,kau ju kim siang lang siong sin
train_converted/2467.wav,tse tau te si khiam lang gua tsue tsinn ah
train_converted/2468.wav,hannh an ne beh an tsuann
train_converted/2469.wav,tshit tshit si tsap kau kang to tshut suann
train_converted/2470.wav,hia u tsit tin lang king lian leh theh bat tah si ke bu
train_converted/2471.wav,kok ui ma ma na beh kun thng khong buh kah mi sooh si siong tioh bi e
train_converted/2472.wav,han tsing li tann thau ka bin thau tsing hit liap suann khuann khuann siong siong leh sui hoo i siunn tioh tsit e ho poo soo
train_converted/2473.wav,he kha tah tshia phang ku ah ai khi poo lai thai a
train_converted/2474.wav,tsia lai hia khi seh inn khoo a
train_converted/2475.wav,eh ban tsai
train_converted/2476.wav,tsong kong Caryl lin ui sui lian lan tsit ma tui tsok kun e too sat e liau kai u khah tshim a m koh hian sit si
train_converted/2477.wav,ting le pai tai tai jin lui hak he e boo mi kau siu siau kai tsit e tsioh thu i king u ban gua ni
train_converted/2478.wav,ooh ho tso thian po a lah ah gua to han ban lang lah tshin tshai ho ho leh lah
train_converted/2479.wav,ha muh kauh siok phang si kai tse gin a siong ai tsiah e
train_converted/2480.wav,bian kho lu hiah tse m kuan an tsuann khi tso to tioh ah
train_converted/2481.wav,an ne ho bo si ni kah pan hoo li tam jim kiam lak ni kip e im gak kho
train_converted/2482.wav,ti tso iann e hong lam hong ge sok sia pau kuat bo kang si ki e kian tiok siat ke si tsuan tai uan tsing kau tann siong uan tsing e sia khu
train_converted/2483.wav,eh
train_converted/2484.wav,in nng e ang a boo thiau e pu lu su tsin tsing phai
train_converted/2485.wav,hit lui hue khui kah ang ang ang
train_converted/2486.wav,tak ke long iau be tsiah liau
train_converted/2487.wav,to m si teh sin king koh
train_converted/2488.wav,lang na long kau ah liau au lan tsiah kio tshia kue lai ka lan tsai
train_converted/2489.wav,to si kong beh ke sng mi of AB e sai han tse su tsoo AB e pin lut tshiau ke tsit e soo bok kho pi tshut hian tsap pai i siong tsiah lai ke sng na bo to ka theh tiau
train_converted/2490.wav,tshu lai e khang khue tap tap tih tih tak hang long ai gua tso na tso e liau
train_converted/2491.wav,pun liat tshia e tsiong tiam tsam tai tang tih beh kau ah na beh khi tai pak e lu kheh tshiann ti pun tsam puann tshia
train_converted/2492.wav,tshue kah i phian kue lai phian kue khi
train_converted/2493.wav,in ui bo tsiong i tong tso tian nau soo i i tsiah e tang siann mih long si
train_converted/2494.wav,bi kok lang si kiann ti tshia e ban bah ting thau tah tsit kua piau gi
train_converted/2495.wav,khuann li pak too thainn thainn kam u sin a
train_converted/2496.wav,bo gua tshia thing ti B sann
train_converted/2497.wav,Windows Vista kah Windows tshit e ji hing long u tsi uan Unicode Extension B e ji a
train_converted/2498.wav,li tiann tiann iong bat tah kauh siok phang lai tsiah e pui tsut tsut
train_converted/2499.wav,li na hiah ni be liau kai gua gua tsuat tui be khi tso phainn tai tsi li m bian huan lo
train_converted/2500.wav,ha e lin pa bin a tsai beh lai tai pak
train_converted/2501.wav,ah in tsit e puann lai honnh siu kuan kah hong bun a koh tsin u lan e ian neh
train_converted/2502.wav,gong tshiunn a
train_converted/2503.wav,gua e lai
train_converted/2504.wav,li
train_converted/2505.wav,tsu iau e guan in si tng su in ui gi liau lai te e sia huat kah su tian bo it ti
train_converted/2506.wav,m koh Putin tsing khuan tsit khuan tso huat to kan na suh ba ioh a kang khuan kue liong e bo huat too siu suah
train_converted/2507.wav,thau ke sam tsan tsit kin lua tsue
train_converted/2508.wav,thau tsing kong tioh e bin tiau kong si hu tsik jin ka ing kok kong poo kong si BBC kong tsit kua gi guan tui po siu se lik siunn kue kiann hiann
train_converted/2509.wav,aih ioh thau ke ah m thang phah lah
train_converted/2510.wav,su iong an tsuan tua e si ka an tsuan tua ha hoo ho giu hoo an na beh thau khui hiong gua bin puah tsit e to e sai phah khui
train_converted/2511.wav,ting tsit kang hoo li tsin to sia
train_converted/2512.wav,an ne ma bo thong
train_converted/2513.wav,ling gua i koh kah Cuba tsong thong Raúl Castro kinn bin hue tam thui tong nng kok gua kau tsing siong hua
train_converted/2514.wav,tann beh siu li to ui ah
train_converted/2515.wav,li ho tso siann mih mia hannh gua kio tso ng siu lan
train_converted/2516.wav,hann hiah tse tsinn
train_converted/2517.wav,loh lai
train_converted/2518.wav,li khuann hit e ting thah tho hai e lang e tang ua kho ting thah lai tshue tioh kho huann e hi kang siau lian e si ma siunn beh tshan tshiunn ting thah lai hong hian ka ki tsong si tsit tsun ka ki suah be sit ti oo oo am am e hai tiong ng
train_converted/2519.wav,tsu kah tsiah tshenn tshau tioh
train_converted/2520.wav,lan tng lai khi
train_converted/2521.wav,u e tua khi tua loh u e tsin ping ho u e tsit tak a ku to kiat sok u e tse tsin ku koh tse be suah
train_converted/2522.wav,a pah li na e the i kong ue ah
train_converted/2523.wav,gua e e a se kah peh siak siak
train_converted/2524.wav,li m thang an ne kong
train_converted/2525.wav,tsit lui hue sui kue jim ho e hue tshau
train_converted/2526.wav,oo li sui jian si tsa boo gin a tan si tso tai tsi tsiok ah sa lih e
train_converted/2527.wav,u oo
train_converted/2528.wav,gua mih kiann tso beh ho se e si tioh sing ka li kong tsit siann
train_converted/2529.wav,ik tsing ngiauh ngiauh tang mng tsin kah kip tsin e sin liu kam e penn lang ke khah tse
train_converted/2530.wav,huat tian tshut tsit tho guan tsik tshing tsho koh e tang tsip hing e tua tsian liok
train_converted/2531.wav,ah tse kan tan lah in lau bu beh si e si tsun u ka gua tsioh
train_converted/2532.wav,a ho ke a tsai nng kong kin tang nia nia
train_converted/2533.wav,tai pak kau ko hiong ai gua ku ing kai bian gua ku honnh
train_converted/2534.wav,ui tioh tsuann iunn leh
train_converted/2535.wav,tsong si i kau tsong e te ui tui thua penn e lian hap kok khi hau tam phuann e tang huat hui gua tua e ing hiong lik tak ke iau si tsin honn hian
train_converted/2536.wav,sit tse siong u e hoo siong tah phue e gi su ping bo sio ua phah tshia tuann u kho ling kong tso phah nng tiunn tshia tuann
train_converted/2537.wav,tsue kin u nng kiann sia hue sin bun hoo gua koh kam khai khi lai bo kong be saih
train_converted/2538.wav,kan ta khuann tshai ke an ne lau liat kun kun lang tshah tshah tshah to tsai iann tsit ki tian iann it ting sing kong e
train_converted/2539.wav,a tsai m a ooh ua bu kiann bian tso koh u hit e ing e si kan tse ti tsia leh khai kang ah
train_converted/2540.wav,a koo kah koo tiunn khuann tsit e gang gang
train_converted/2541.wav,sian sinn i tsit kui kang phah kuann phah luah kam e si tioh ma la li a
train_converted/2542.wav,ti hak hau ka ing gi ing kai ing kai kok tse hua tsiah u bi lai ti hak hau ka hua gi
train_converted/2543.wav,bo koh iong u ki si i su e tshing hoo
train_converted/2544.wav,aih to m bian an ne
train_converted/2545.wav,bah ai tsha tsha hoo sik tsiah thang ho tsiah
train_converted/2546.wav,lai khuann tsia oo
train_converted/2547.wav,i ti thoo kha khok khok lian
train_converted/2548.wav,bo ah un bo kik lut koh bo hun hang sia e tsok phin kong i m si siau suat si si
train_converted/2549.wav,lau hue a tsan siann e pi siau lian lang kiam lak tsap tshit pha
train_converted/2550.wav,khah kin leh khah kin leh
train_converted/2551.wav,li tsin tsiann koo tsenn tsui ke neh
train_converted/2552.wav,gun ha a ti to ui
train_converted/2553.wav,khah kiam m tsiah tsiah e loh
train_converted/2554.wav,tsong si i kau tsong e te ui tui thua penn e lian hap kok khi hau tam phuann e tang huat hui gua tua e ing hiong lik tak ke iau si tsin ki thai
train_converted/2555.wav,hinn khang pinn tshak hinn e la pah siann pann be suah
train_converted/2556.wav,in kong IS kah al Qaeda bo kang tsing tsia e bok piau si kian lip khu hik sing e caliphate m si ti tsuan kiu huat tong khiong poo kong kik i tsu iau si ui hiap tioh tsiu ui e tiong tong kok ka m si bi kok e kok thoo
train_converted/2557.wav,peh pah khong goo phinn kiann bi kok Iran kiann ua Saudi kho ka ti
train_converted/2558.wav,lang gua khi tshue gun pa pah
train_converted/2559.wav,hooh li ue e tsit te khang pang tsin tik piat tsit ma i king han tit u lang an ne ue a
train_converted/2560.wav,an ne ho bo si ni kah pan hoo li tam jim kiam lak ni a e im gak kho
train_converted/2561.wav,sua loh kui ko gueh o tsiu huan se ma e pian thinn
train_converted/2562.wav,kam u lang khuann kue gu tsiah siunn pa khi khuann ui tng kho e tshau poo a u tsiah ni tse bo kang e tshau
train_converted/2563.wav,tsit tshut tian iann e tshai poo tsiann gau puann khuann liau tsiann u fu
train_converted/2564.wav,tse iu lih tsiann phang oo li e ing eh khng ti kheh thiann
train_converted/2565.wav,siann mih ah
train_converted/2566.wav,be ki tsit bo khuai lok e hian tsai to bo hing hok e bi lai tsit e put pian e to li kiann kiann be tioh ting
train_converted/2567.wav,si gin a
train_converted/2568.wav,suh khong khi to pa ah nih
train_converted/2569.wav,gua tah ing li e si sim
train_converted/2570.wav,iau m koh m tsai ui siann tai hoo a biau tsiah huann hi tioh bak nih a sann tu a hong khui khui ah a biau tshiu li theh tsit nia sun peh sik e iunn tsong hing tsing thinn tsit liap tsat pak kim sih sih kim ke sim hing e kim phinn
train_converted/2571.wav,kue thai loo kooh liau au khai si si penn te
train_converted/2572.wav,phin phong si tsit hang tui sin the tsin ho e un tong
train_converted/2573.wav,i tsi si uan than song e ai gut tshoo koh tshui be tinn sui lian ai i m koh si ka i tong tso tsa boo kiann an ne thiann sioh
train_converted/2574.wav,tse khah ho
train_converted/2575.wav,be tang tso si jin be tang tso kuann be tang tui kiu ka ti e li siong tsia e long si ang e khang khue
train_converted/2576.wav,i kong bueh
train_converted/2577.wav,an ne ma be ing tsit neh
train_converted/2578.wav,lan beh khi hoo lang tshiann tsin tsing sing lai khi siat tooh tsit e
train_converted/2579.wav,tiong tiam si bi kok i king bo tshiunn i tsing hiah kiong tai a ji tshiann ling tsian kiat sok liau au e se kai
train_converted/2580.wav,e gua poo e iann
train_converted/2581.wav,na e puah kah an ne sinn lah iau m ka tsai bo khue kha
train_converted/2582.wav,tsit lang tsit khuan mia
train_converted/2583.wav,tsong si gua u thiann kinn tsau kau hang a thau e si u kainn tsit siann
train_converted/2584.wav,tui put tsu hai li lai siu siong
train_converted/2585.wav,thiann kong i tso tai tsi kui kui kuai kuai hoo lang sa bo tsang
train_converted/2586.wav,kong i niu poo siunn tse
train_converted/2587.wav,hit king gu bah tiunn u leh thiau su to lip puh
train_converted/2588.wav,eh tshut hian a
train_converted/2589.wav,eh
train_converted/2590.wav,it si na u huat too thang hing lah
train_converted/2591.wav,hia u tsit tin lang leh theh bat tah oo peh hue
train_converted/2592.wav,tsit siann hai a king lian tui lau bue ting puah loh
train_converted/2593.wav,kin a jit e khang khue si beh ka kim po le e nng jue hoo si
train_converted/2594.wav,u tai tsi kin kong lah
train_converted/2595.wav,eh tioh
train_converted/2596.wav,u tsiann tshing ban lang leh to lan tsit ping u tsong thong Bashar al Assad tsit ping u kue kik phai e Islam kok
train_converted/2597.wav,bo bo bo
train_converted/2598.wav,tsa khi si e ing eh iong siok phang kauh nng tsian tso tsa khi tng
train_converted/2599.wav,bian koh pian han kah ni te li tsinn to hing gua lah
train_converted/2600.wav,ma ling tsi kah tshang thau ai sing la la khui tsiah thang khai si tsha
train_converted/2601.wav,i king kue khi bo huat too koh kai pian e kue khi iah si iau be huat sing ma m tsai kam e huat sing e bi lai
train_converted/2602.wav,tan gin a na mua gueh gun hi bang lai tsia ting piann sang lang
train_converted/2603.wav,i be in ui phinn thau tu puh tshut lai e thiau a huan lo be in ui hiah thau sin khik e liau bun ai pe kio bu
train_converted/2604.wav,i e nng tshin tshiunn tau ngueh tsit ngueh tiann tioh sann tsap goo liap
train_converted/2605.wav,tshit peh ki to a tsuan senn sian u kau tho tse
train_converted/2606.wav,a ma e mi sin e tang tshia tsiok tse khuan mih kiann tshut lai
train_converted/2607.wav,tsit tsiong tsing hing ha Ukraine e tsian su i kip Russia kah se hong tsi kan e tui khong na si ke siok
train_converted/2608.wav,tshiong kik khak sit u tsit kua bi kok iah giam iu kong si be kham tsit ke siau tit tit lak suah lai pho san
train_converted/2609.wav,loh pui siunn tang thian to e siong tioh kin
train_converted/2610.wav,gua beh lai khi
train_converted/2611.wav,tsi iau tsit e su tsoo u kho ling si a N ah si V N to ka liah tshut lai
train_converted/2612.wav,li kam tsiann sit kuat ting beh khi si m
train_converted/2613.wav,gun tshiu siok na pan ho e hoo tak ke hoo tsiau ting ki tsing tak ke long theh tioh tsing kiann liau au tsiah lai kia hing li hing li thok un ho lan tsiah lai kue hai kuan kah an tsuan kiam tsa siong bue jip khi hau ki sik
train_converted/2614.wav,li khi tiam li na tsiah liau ai e ki tsit hoo lang tsit puh
train_converted/2615.wav,bo li jin ui ing kai ai iong siann mih hong huat lai khan sing in nng e
train_converted/2616.wav,kam u lang tiau kang hai i puah loh khi si m
train_converted/2617.wav,kiong lok sia e sih ping kui i ong po tshuanna si koh phah be sing
train_converted/2618.wav,khi tsit e be kong ue
train_converted/2619.wav,tsa am te tang tsin khiong poo
train_converted/2620.wav,ka ki loh tai liau au suah kong m tsiann kau ia kah lang ting tai piau ian koh
train_converted/2621.wav,gua tsit ma khuann tshut lai ah tsit kan tann sin sian tsiah u tsai tiau ka suann siah kah hiah ni a penn ah tua thau a ong e ping iu an ne kong
train_converted/2622.wav,tai uan gin a ti lu lai lu kuan e kau iok tang tiong ban ban a be ki tsit ka ti si siann lang
train_converted/2623.wav,he lang beh ai e neh ui siann mih ka tan tiau
train_converted/2624.wav,sing li lang to iong kiong lik e phong phuh ka tsui kuan jip khi gu bah lai bin hui siong tshi tsham tsan jim
train_converted/2625.wav,sat bak a e hi lan u nng pah gua phinn bah tsit tshinn tinn ka tsiah phiann tsiah tioh tshoo si
train_converted/2626.wav,tshut khi uah thiau thiau tng tshu tsiah tsit e si khiau khiau
train_converted/2627.wav,iong Amis tsok gi sia e beh thong ti tsok jin lai nia thoo te khuan li tsing bing su e kong bun
train_converted/2628.wav,beh an tsuann
train_converted/2629.wav,bo
train_converted/2630.wav,tsit ma u gua tse lang tioh a hing kuann iam
train_converted/2631.wav,tai tsi na si tshin tshiunn i kong e hit khuan
train_converted/2632.wav,lan tit li koh tsiah e hiau siunnma mah tui ka ti e ang sai gin a tsiah ni a bat tai tsi
train_converted/2633.wav,tsit lui hue goo khoo hue tsit lui goo khoo
train_converted/2634.wav,thiann kong in kong si au jit am si ai pan tsit tiunn party
train_converted/2635.wav,gua e kuai
train_converted/2636.wav,bing tsai tui hong bo kah i tsit tsiong tso huat suah ma bo siunn beh kai pian
train_converted/2637.wav,siok kuan a ah li li na tse tsit toh lah
train_converted/2638.wav,li kheh hiann kng si peh lit ka gua tshua jip mng gua iau koh kheh khi ti leh gua bin leh thau lai am khi
train_converted/2639.wav,e poo khi tua oo ban i tsi gooh beh am a khi thai an se un tsuann lian iu lam tshia tsinn sng tsai lai kik ke tsiah kau pah khoo nia tsin tsiann si u tsiah koh u liah
train_converted/2640.wav,tak tiau goo hun ling gua lai bin u tsit e suan hang si gin a koo su lai te bo kho ling tshut hian e tshiann tsi tshut si to tsit e goo hun
train_converted/2641.wav,suah m tsai leh hiam sin sui siunn tsio
train_converted/2642.wav,si iong siann khuan sim tsing khi tso i
train_converted/2643.wav,sui jian ko too i nai bi kok e tsong pi Saudi kun tui lu lai lu u ling lik tsu lik tsok tsian ia lu lai lu u i guan an ne tso
train_converted/2644.wav,bian kiann lah
train_converted/2645.wav,tsi u ui kai pian bin tui sing uah tiong tua se hang tai tsi e boo sik khai si
train_converted/2646.wav,gua e tian nau kuai kuai lian be khi li Internet
train_converted/2647.wav,e thai e tsiong lai m bat khuann kue tsit e lau hue a
train_converted/2648.wav,na si i tsing ti li hai e kuan tiam Bouie hun sik
train_converted/2649.wav,uah a kam a lak khi ah lah
train_converted/2650.wav,pang tshiu lah
train_converted/2651.wav,kin leh lah kin leh lah
train_converted/2652.wav,i kah Iran huat tian kuan he si tsin u iong khi e tsit poo
train_converted/2653.wav,tak ke kong u sui bo
train_converted/2654.wav,gun ui Formosa lai e lin leh
train_converted/2655.wav,koo tsa lang kam kak senn ta poo khah iann senn ta boo
train_converted/2656.wav,me lang e bing tsai tui hong e sip kuan to si an ne suah tak pian long tong be tiau hong me e
train_converted/2657.wav,ah to tshui
train_converted/2658.wav,gua sann tsap ji Giga e sui sin tiap phang khi ah
train_converted/2659.wav,li tso sing li tng lai ah
train_converted/2660.wav,to sia
train_converted/2661.wav,gun tsng kha gin a khah m bat lau su an ne ka gun koo le kue au pai gua tio tsai iann tsok bun ai an tsuann sia ah au lai khi sio ke lang a thak tshoo tiong lau su tshut tsit e hong thai thinne te bok hoo gun sia hit ni kau gueh tu a thau hong thai tsit si khe tsui tiunn kuan suah tso tua tsui tsui im kah beh kau bin tshng ting li tshu nih na im kue tsui kho ling tio tsai iann he ka na se kai tua luan leh ke a ah a kuann khi bin tshng ting bo tann kin lian tshan le tsui ke tsui tsua to so jip lai hit si gun lau pe tu ho ti gua khau tsoh sit bo tng lai gua tio tsiong gun hiann ti tsi mue an tsuann ti kiann hiann tiong kang sim hap lik be su te khong kiong hui a phah kue lai tsit boo sia loh lai koh ka siong kiat bue siong tsing tshai tsit tuann
train_converted/2662.wav,an ne tshu li li e jin sing tsiah e tsin poo tak jit tak jit lan long uah ti pat lang e te gak lai te
train_converted/2663.wav,ho
train_converted/2664.wav,tan kian ui e kua tsiok ho thiann e i tshut e CD gua long u be
train_converted/2665.wav,bo tshiu bo hue bo lang bo mih
train_converted/2666.wav,in e server long si tsng Linux e khah ho kuan li
train_converted/2667.wav,koo phio ting le pai loh lak pah lak tsap tiam siu puann siu kau tshing sann pah tiam
train_converted/2668.wav,tua thau a ong e tsiah sann liap inn a han tsing li tsiann sit bo ka i theh puann sian tsinn
train_converted/2669.wav,tsiap leh si kam jiam e ni hue bi kok e kam jiam tsia long i siau lian lang tsiam to soo
train_converted/2670.wav,kong li nng ku li to bo huann hi si m
train_converted/2671.wav,thinn iau be kng a hiann tsa tng tsah leh kha bang phainn leh to kin tshut mng kuann hue tshia
train_converted/2672.wav,li ia bo kong
train_converted/2673.wav,lan am si tua e hoo the luh si goo tshenn e kau hoo the luh liau au in e an pai pang king an pai ho se liau au tsiah lai thua hing li loh tshia
train_converted/2674.wav,au pian honnh tsit e gin a na tua han honnh khi lin siann li ka li pai su hak ge khuann e khah u tshut thuat bo
train_converted/2675.wav,li u i e nng pue khiau
train_converted/2676.wav,li e tang iong bai oo lin ian tsau tsit siu lai hoo tak ke him siong bo
train_converted/2677.wav,kok hue gi guan leh
train_converted/2678.wav,lin tsit e tsa boo kiann pai te kui
train_converted/2679.wav,tsiann sit phainn tsa boo gin a
train_converted/2680.wav,kin tai lik su huat sing kue tsit tiunn koh tsit tiunn e tsing tsok too sat tse hoo lan u tsit e koh tsit e e ki liam lit
train_converted/2681.wav,gua siunn beh lai tai pak ui tioh tsit hang tai tsi si siong leh huan lo
train_converted/2682.wav,ah to beh kah pa pah kah ma mah kang khuan lah
train_converted/2683.wav,siong kiann e si thua li a khah kap au khi tsha kang tiunn put ki sut hu e long kah kui bin kui thau mng long si ng sik ki sut hu bai koh kan khoo m koh gua long m bat thiann au huah thiam
train_converted/2684.wav,tsit e Youtuber long e tian i e niau a ji tshiann i e niau a tsiok koo tsui e
train_converted/2685.wav,na si sing uah tiong u siunn tse ka siat ku lan to e tsiong tsu i lik long khng ti
train_converted/2686.wav,tse tai uan thau tsit tshut se kai te it ting thau tsit ki tua ki e tian iann ong po tshuan sih ping kuilai looh
train_converted/2687.wav,ha tshiuh hiah tua siann si beh si lang hiooh
train_converted/2688.wav,u iann tsin ki kuai hit lo tau tshiu kin a jit na e it tit tau boo lu
train_converted/2689.wav,hngh li na kiann lang khuann honnh be hiau long ui ui khi lai
train_converted/2690.wav,m tsiah lan tsu lai bo an sng beh koh tshut tsheh to put kuan lan kam kak ka ti sia liau u gua ho tu gua ho ka ti po khah be tshau tsho ma si ka ti sia hoo ka ti thiong e kik ke hoo sin khu pinn e tah liap e bong thak khuann i e o lo kui ku a be
train_converted/2691.wav,ma tshiann li m bian siong sim in ui kau hit si lan ma e phua
train_converted/2692.wav,Russia tsong thong Vladimir Putin put tuan sing ko kah se hong e tui khong m koh tse kho ling sit khi khong tse
train_converted/2693.wav,goo tiam si tsu iau bun tue
train_converted/2694.wav,ho tsiah e tshan thiann tsit pah ji tsap kui e lang tshih tsan siau lian tsa boo gin a tah siong phinn kong sim tsiann
train_converted/2695.wav,bo ka li ka si be ing tsit
train_converted/2696.wav,bian li lah
train_converted/2697.wav,lai gua ka li kong
train_converted/2698.wav,lang leh tsio phah kiu kin lai khi tsioh tsit ki la kiat tooh
train_converted/2699.wav,kong tsit ku bo su iann e ok tshe giat tsu bo kho ti
train_converted/2700.wav,ti mia hok tsong gui tso phiau thau lau tsu koo khiong kiann tso liau teh beh peh ni e song phan
train_converted/2701.wav,ji sann kan tan e ti hui──nau kin kip tsuan uan tsi it
train_converted/2702.wav,ka hong tsi po hing tong tso tiong iau e gua kau tsing tshik bok piau
train_converted/2703.wav,khi be tshai kuan lah
train_converted/2704.wav,tsit ki pit li e si bo
train_converted/2705.wav,tong leh
train_converted/2706.wav,a biau sua loh iu koh ka kak hue a lak khi lai bin a tsiau lik sik tua kio tsit siann hann tann khi liau liau ah lian tsit nia ia the sik the kah be hau koo tsit sian iam e sik tsui long bo khi ah gua tih beh tshong siannh kong suah ia sun sua ka i tan loh khi pun so thang li
train_converted/2707.wav,ah gua koh lai tsio hoo lang kheh lah
train_converted/2708.wav,kong ka e thue hiu kim ping kun peh ban it puann lo kang si nng ban ji
train_converted/2709.wav,mui toh long u tsap loo tshai sik pau ham tshut mia e sat bak hi ngoo liu ki tshue hun gio suan thau sah peh tshoo he a ting ting
train_converted/2710.wav,tse khuann ke siau to tsai iann m si tso it puann e ma sa tsi
train_converted/2711.wav,gua na bo i gua e si lah
train_converted/2712.wav,li na e sian kong to kong be pinn li na e long beh an ne
train_converted/2713.wav,──theh sin hun tsing hoo tui hong khuann
train_converted/2714.wav,i thau tsit pai tshut mng tso sing li ian oo kuann e ke a loo uainnh uainnh a kiann tshui khi kin ka kah khiak khiak kio m kann tua siann huah be
train_converted/2715.wav,iah soo hue a i ne lang i pak tng tsiann u sui tah ua khi ka luah hing kham liah kin loo an ne tsiah tauh tauh a tik tiann loh lai
train_converted/2716.wav,thian po
train_converted/2717.wav,su hiann kong siann mih huan su long ai sing tshing si phoo sat tak kang liam king siau tsai kai eh gua tsiah bo leh sin hit tho
train_converted/2718.wav,tsit ma ai tsiok phann e kong tioh ai to be su e than tua tsinn kang khuan
train_converted/2719.wav,se han e si tsun hak hau pun e pit ki phok a au bin long e in tso tsit e tong tong tsing tsing e tiong kok lang
train_converted/2720.wav,it hun tsi it liam mi si tshia liam mi si tshu liam mi si mi a thng liam mi si siann po
train_converted/2721.wav,ji peh e tsing thau na lai na tshiunn sit ti e khuan kin kio in kiann tshua khi hoo i sing khuann
